meta__row_id,meta__record_id,time_index,event_step,meta__asset_id,meta__run_id,machine_status,anomaly_flag,baseline_flag,baseline_score,plot_order_index,event_time
17364,17929911641516545050,17364,17364,asset__001,run__001,RECOVERING,1,1,0.5742902867041685,17364,2018-04-13 01:24:00+00:00
17365,2362244425518017198,17365,17365,asset__001,run__001,RECOVERING,1,1,0.5776729168650088,17365,2018-04-13 01:25:00+00:00
17366,7567102168083387831,17366,17366,asset__001,run__001,RECOVERING,1,1,0.576546372679028,17366,2018-04-13 01:26:00+00:00
17367,9616084254428748126,17367,17367,asset__001,run__001,RECOVERING,1,1,0.5780498167376878,17367,2018-04-13 01:27:00+00:00
17368,1876586498232774541,17368,17368,asset__001,run__001,RECOVERING,1,1,0.5751530584839653,17368,2018-04-13 01:28:00+00:00
17369,5399239956291539781,17369,17369,asset__001,run__001,RECOVERING,1,1,0.5768331759303965,17369,2018-04-13 01:29:00+00:00
17370,8204382451151849263,17370,17370,asset__001,run__001,RECOVERING,1,1,0.5795256291865799,17370,2018-04-13 01:30:00+00:00
17371,12186219615703302021,17371,17371,asset__001,run__001,RECOVERING,1,1,0.5774737864987706,17371,2018-04-13 01:31:00+00:00
17372,1739563120211421958,17372,17372,asset__001,run__001,RECOVERING,1,1,0.5775958231767806,17372,2018-04-13 01:32:00+00:00
17373,5058341744336767601,17373,17373,asset__001,run__001,RECOVERING,1,1,0.5788197051281532,17373,2018-04-13 01:33:00+00:00
17374,7646525809161831396,17374,17374,asset__001,run__001,RECOVERING,1,1,0.5812569353642646,17374,2018-04-13 01:34:00+00:00
17375,15355932467060616141,17375,17375,asset__001,run__001,RECOVERING,1,1,0.5831711567226107,17375,2018-04-13 01:35:00+00:00
17376,3349114306473078809,17376,17376,asset__001,run__001,RECOVERING,1,1,0.5804693347246148,17376,2018-04-13 01:36:00+00:00
17377,11698055164065265136,17377,17377,asset__001,run__001,RECOVERING,1,1,0.581742726500934,17377,2018-04-13 01:37:00+00:00
17378,14568020874036783147,17378,17378,asset__001,run__001,RECOVERING,1,1,0.582729989736117,17378,2018-04-13 01:38:00+00:00
17379,14645330911673535417,17379,17379,asset__001,run__001,RECOVERING,1,1,0.5831862410266613,17379,2018-04-13 01:39:00+00:00
17380,18271535328217399971,17380,17380,asset__001,run__001,RECOVERING,1,1,0.5822842974098634,17380,2018-04-13 01:40:00+00:00
17381,5768704327439062038,17381,17381,asset__001,run__001,RECOVERING,1,1,0.5855639364367927,17381,2018-04-13 01:41:00+00:00
17382,11344397885640219793,17382,17382,asset__001,run__001,RECOVERING,1,1,0.5857055386630099,17382,2018-04-13 01:42:00+00:00
17383,1076040492841501130,17383,17383,asset__001,run__001,RECOVERING,1,1,0.5825300631128068,17383,2018-04-13 01:43:00+00:00
17384,1530008508449398034,17384,17384,asset__001,run__001,RECOVERING,1,1,0.5852705337138909,17384,2018-04-13 01:44:00+00:00
17385,11413815466762173447,17385,17385,asset__001,run__001,RECOVERING,1,1,0.581734143700311,17385,2018-04-13 01:45:00+00:00
17386,3666105665677567072,17386,17386,asset__001,run__001,RECOVERING,1,1,0.5827391338917803,17386,2018-04-13 01:46:00+00:00
17387,17304640090940179656,17387,17387,asset__001,run__001,RECOVERING,1,1,0.5820525943627688,17387,2018-04-13 01:47:00+00:00
17388,117139928150674900,17388,17388,asset__001,run__001,RECOVERING,1,1,0.5743957890665238,17388,2018-04-13 01:48:00+00:00
17389,2111705230269137145,17389,17389,asset__001,run__001,RECOVERING,1,1,0.5805994158422515,17389,2018-04-13 01:49:00+00:00
17390,1060599351287565788,17390,17390,asset__001,run__001,RECOVERING,1,1,0.5808198962610133,17390,2018-04-13 01:50:00+00:00
17391,15825278997113253126,17391,17391,asset__001,run__001,RECOVERING,1,1,0.5796775116732379,17391,2018-04-13 01:51:00+00:00
17392,10475182895456581437,17392,17392,asset__001,run__001,RECOVERING,1,1,0.5820264811873958,17392,2018-04-13 01:52:00+00:00
17393,9949768546721675359,17393,17393,asset__001,run__001,RECOVERING,1,1,0.5782466520662403,17393,2018-04-13 01:53:00+00:00
17394,8763847941149095870,17394,17394,asset__001,run__001,RECOVERING,1,1,0.5817260195657964,17394,2018-04-13 01:54:00+00:00
17395,10944305517671961461,17395,17395,asset__001,run__001,RECOVERING,1,1,0.578432386199506,17395,2018-04-13 01:55:00+00:00
17396,9462796290970078017,17396,17396,asset__001,run__001,RECOVERING,1,1,0.5800904180900628,17396,2018-04-13 01:56:00+00:00
17397,9596185455406930650,17397,17397,asset__001,run__001,RECOVERING,1,1,0.5759455266647094,17397,2018-04-13 01:57:00+00:00
17398,15221520062456993034,17398,17398,asset__001,run__001,RECOVERING,1,1,0.581504364176305,17398,2018-04-13 01:58:00+00:00
17399,17263590188320896632,17399,17399,asset__001,run__001,RECOVERING,1,1,0.5775931160861484,17399,2018-04-13 01:59:00+00:00
17400,16862749711002361448,17400,17400,asset__001,run__001,RECOVERING,1,1,0.5804102628450002,17400,2018-04-13 02:00:00+00:00
17401,13652898245500061549,17401,17401,asset__001,run__001,RECOVERING,1,1,0.5804102628450002,17401,2018-04-13 02:01:00+00:00
17402,1588817148721462895,17402,17402,asset__001,run__001,RECOVERING,1,1,0.5792934985931535,17402,2018-04-13 02:02:00+00:00
17403,12028648942754386689,17403,17403,asset__001,run__001,RECOVERING,1,1,0.5836656275596108,17403,2018-04-13 02:03:00+00:00
17404,14529045504084787581,17404,17404,asset__001,run__001,RECOVERING,1,1,0.5804812036916237,17404,2018-04-13 02:04:00+00:00
17405,13669678182872208988,17405,17405,asset__001,run__001,RECOVERING,1,1,0.5833078738255184,17405,2018-04-13 02:05:00+00:00
17406,12219876273265959255,17406,17406,asset__001,run__001,RECOVERING,1,1,0.5822614119866306,17406,2018-04-13 02:06:00+00:00
17407,4351119874217183704,17407,17407,asset__001,run__001,RECOVERING,1,1,0.5798286078590507,17407,2018-04-13 02:07:00+00:00
17408,10516357620554418355,17408,17408,asset__001,run__001,RECOVERING,1,1,0.5808063988464149,17408,2018-04-13 02:08:00+00:00
17409,12430832299728798355,17409,17409,asset__001,run__001,RECOVERING,1,1,0.5846675425932414,17409,2018-04-13 02:09:00+00:00
17410,3127254395397559683,17410,17410,asset__001,run__001,RECOVERING,1,1,0.5865225574940036,17410,2018-04-13 02:10:00+00:00
17411,2887707702549050853,17411,17411,asset__001,run__001,RECOVERING,1,1,0.5864814695886114,17411,2018-04-13 02:11:00+00:00
17412,40240482389563123,17412,17412,asset__001,run__001,RECOVERING,1,1,0.5848447150138428,17412,2018-04-13 02:12:00+00:00
17413,10485695442231837687,17413,17413,asset__001,run__001,RECOVERING,1,1,0.5832116506414199,17413,2018-04-13 02:13:00+00:00
17414,13412352879563646604,17414,17414,asset__001,run__001,RECOVERING,1,1,0.5848012576652256,17414,2018-04-13 02:14:00+00:00
17415,9478768982060980807,17415,17415,asset__001,run__001,RECOVERING,1,1,0.5826897729809436,17415,2018-04-13 02:15:00+00:00
17416,766247358535431432,17416,17416,asset__001,run__001,RECOVERING,1,1,0.5828451022560341,17416,2018-04-13 02:16:00+00:00
17417,996334788349103178,17417,17417,asset__001,run__001,RECOVERING,1,1,0.5857831175956437,17417,2018-04-13 02:17:00+00:00
17418,11912608877253870649,17418,17418,asset__001,run__001,RECOVERING,1,1,0.5852084241600993,17418,2018-04-13 02:18:00+00:00
17419,13904388957253698367,17419,17419,asset__001,run__001,RECOVERING,1,1,0.5880944520361441,17419,2018-04-13 02:19:00+00:00
17420,6641958965543779289,17420,17420,asset__001,run__001,RECOVERING,1,1,0.5873915747693881,17420,2018-04-13 02:20:00+00:00
17421,15171721395288997748,17421,17421,asset__001,run__001,RECOVERING,1,1,0.5843008359706443,17421,2018-04-13 02:21:00+00:00
17422,1931419631519761620,17422,17422,asset__001,run__001,RECOVERING,1,1,0.5865914316164645,17422,2018-04-13 02:22:00+00:00
17423,9610033586930590526,17423,17423,asset__001,run__001,RECOVERING,1,1,0.5855738650446126,17423,2018-04-13 02:23:00+00:00
17424,6275157906021412193,17424,17424,asset__001,run__001,RECOVERING,1,1,0.5806862972808349,17424,2018-04-13 02:24:00+00:00
17425,4010474629484191119,17425,17425,asset__001,run__001,RECOVERING,1,1,0.5849062575481531,17425,2018-04-13 02:25:00+00:00
17426,13370967178956479988,17426,17426,asset__001,run__001,RECOVERING,1,1,0.5854047311685422,17426,2018-04-13 02:26:00+00:00
17427,13625264360761615610,17427,17427,asset__001,run__001,RECOVERING,1,1,0.5838591315664662,17427,2018-04-13 02:27:00+00:00
17428,13853594303672488571,17428,17428,asset__001,run__001,RECOVERING,1,1,0.584359404620392,17428,2018-04-13 02:28:00+00:00
17429,9347849101476268135,17429,17429,asset__001,run__001,RECOVERING,1,1,0.5832242246131089,17429,2018-04-13 02:29:00+00:00
17430,12976036909105435845,17430,17430,asset__001,run__001,RECOVERING,1,1,0.5829716322127798,17430,2018-04-13 02:30:00+00:00
17431,1123512677314667015,17431,17431,asset__001,run__001,RECOVERING,1,1,0.582322143083415,17431,2018-04-13 02:31:00+00:00
17432,4813256668746736061,17432,17432,asset__001,run__001,RECOVERING,1,1,0.5839259919963569,17432,2018-04-13 02:32:00+00:00
17433,6374371315276995213,17433,17433,asset__001,run__001,RECOVERING,1,1,0.5826818230393659,17433,2018-04-13 02:33:00+00:00
17434,8608172500563307155,17434,17434,asset__001,run__001,RECOVERING,1,1,0.5845865168336987,17434,2018-04-13 02:34:00+00:00
17435,15223696338039584596,17435,17435,asset__001,run__001,RECOVERING,1,1,0.5839480640739116,17435,2018-04-13 02:35:00+00:00
17436,1361620588068710528,17436,17436,asset__001,run__001,RECOVERING,1,1,0.5880878234017536,17436,2018-04-13 02:36:00+00:00
17437,10074089022007489214,17437,17437,asset__001,run__001,RECOVERING,1,1,0.5881940715481149,17437,2018-04-13 02:37:00+00:00
17438,16234525354861168814,17438,17438,asset__001,run__001,RECOVERING,1,1,0.594679262792778,17438,2018-04-13 02:38:00+00:00
17439,11768558838714496296,17439,17439,asset__001,run__001,RECOVERING,1,1,0.6008329894346387,17439,2018-04-13 02:39:00+00:00
17440,17933971829133674029,17440,17440,asset__001,run__001,RECOVERING,1,1,0.5999600204720862,17440,2018-04-13 02:40:00+00:00
17441,15679973925585224283,17441,17441,asset__001,run__001,RECOVERING,1,1,0.6014803946082509,17441,2018-04-13 02:41:00+00:00
17442,4747915715372599567,17442,17442,asset__001,run__001,RECOVERING,1,1,0.6014803946082509,17442,2018-04-13 02:42:00+00:00
17443,9768462689920208989,17443,17443,asset__001,run__001,RECOVERING,1,1,0.6003961043432818,17443,2018-04-13 02:43:00+00:00
17444,9169590229535854564,17444,17444,asset__001,run__001,RECOVERING,1,1,0.6032358846940603,17444,2018-04-13 02:44:00+00:00
17445,1457220737736450858,17445,17445,asset__001,run__001,RECOVERING,1,1,0.6039056981177326,17445,2018-04-13 02:45:00+00:00
17446,8462318509246530780,17446,17446,asset__001,run__001,RECOVERING,1,1,0.6059269864248493,17446,2018-04-13 02:46:00+00:00
17447,13643256210564092591,17447,17447,asset__001,run__001,RECOVERING,1,1,0.605197662817542,17447,2018-04-13 02:47:00+00:00
17448,14200970976863465118,17448,17448,asset__001,run__001,RECOVERING,1,1,0.6047158012495023,17448,2018-04-13 02:48:00+00:00
17449,17172828746408247676,17449,17449,asset__001,run__001,RECOVERING,1,1,0.6076969997462872,17449,2018-04-13 02:49:00+00:00
17450,11216948913534496510,17450,17450,asset__001,run__001,RECOVERING,1,1,0.6079026142601872,17450,2018-04-13 02:50:00+00:00
17451,1842729858674693458,17451,17451,asset__001,run__001,RECOVERING,1,1,0.6065004123013532,17451,2018-04-13 02:51:00+00:00
17452,16945316933302151811,17452,17452,asset__001,run__001,RECOVERING,1,1,0.6056376565239843,17452,2018-04-13 02:52:00+00:00
17453,11477224826819290974,17453,17453,asset__001,run__001,RECOVERING,1,1,0.6033669712894816,17453,2018-04-13 02:53:00+00:00
17454,5430524211513513772,17454,17454,asset__001,run__001,RECOVERING,1,1,0.6020643330058304,17454,2018-04-13 02:54:00+00:00
17455,14151654012129049350,17455,17455,asset__001,run__001,RECOVERING,1,1,0.6065701359096637,17455,2018-04-13 02:55:00+00:00
17456,7769905815988207463,17456,17456,asset__001,run__001,RECOVERING,1,1,0.6021628224313628,17456,2018-04-13 02:56:00+00:00
17457,2400744256707660964,17457,17457,asset__001,run__001,RECOVERING,1,1,0.600442818790278,17457,2018-04-13 02:57:00+00:00
17458,443355765961080670,17458,17458,asset__001,run__001,RECOVERING,1,1,0.6045120782561975,17458,2018-04-13 02:58:00+00:00
17459,9899913811095148673,17459,17459,asset__001,run__001,RECOVERING,1,1,0.6007165616772954,17459,2018-04-13 02:59:00+00:00
17460,6757027996375405274,17460,17460,asset__001,run__001,RECOVERING,1,1,0.6050350654829679,17460,2018-04-13 03:00:00+00:00
17461,1839681352112182969,17461,17461,asset__001,run__001,RECOVERING,1,1,0.6050350654829679,17461,2018-04-13 03:01:00+00:00
17462,4937072009792946095,17462,17462,asset__001,run__001,RECOVERING,1,1,0.6065079205450885,17462,2018-04-13 03:02:00+00:00
17463,6346155220766299865,17463,17463,asset__001,run__001,RECOVERING,1,1,0.604623786806178,17463,2018-04-13 03:03:00+00:00
17464,17746349489851698585,17464,17464,asset__001,run__001,RECOVERING,1,1,0.6029452050574827,17464,2018-04-13 03:04:00+00:00
17465,9953792065959562203,17465,17465,asset__001,run__001,RECOVERING,1,1,0.6030818570763244,17465,2018-04-13 03:05:00+00:00
17466,5896703124316297824,17466,17466,asset__001,run__001,RECOVERING,1,1,0.6045398057114563,17466,2018-04-13 03:06:00+00:00
17467,14124706889322241960,17467,17467,asset__001,run__001,RECOVERING,1,1,0.6037819008056691,17467,2018-04-13 03:07:00+00:00
17468,14575584015418279707,17468,17468,asset__001,run__001,RECOVERING,1,1,0.6084516619061047,17468,2018-04-13 03:08:00+00:00
17469,1517887862839684966,17469,17469,asset__001,run__001,RECOVERING,1,1,0.6043855489579028,17469,2018-04-13 03:09:00+00:00
17470,7092384177573055000,17470,17470,asset__001,run__001,RECOVERING,1,1,0.6053626681288687,17470,2018-04-13 03:10:00+00:00
17471,2768094954430508660,17471,17471,asset__001,run__001,RECOVERING,1,1,0.6053198818809061,17471,2018-04-13 03:11:00+00:00
17472,17916401544379953014,17472,17472,asset__001,run__001,RECOVERING,1,1,0.5992306389393909,17472,2018-04-13 03:12:00+00:00
17473,4811608118503709508,17473,17473,asset__001,run__001,RECOVERING,1,1,0.6031915353442433,17473,2018-04-13 03:13:00+00:00
17474,5626242065151002646,17474,17474,asset__001,run__001,RECOVERING,1,1,0.6076488741021958,17474,2018-04-13 03:14:00+00:00
17475,11199804734507397706,17475,17475,asset__001,run__001,RECOVERING,1,1,0.6078544723327655,17475,2018-04-13 03:15:00+00:00
17476,16969403473976163135,17476,17476,asset__001,run__001,RECOVERING,1,1,0.6092576360996781,17476,2018-04-13 03:16:00+00:00
17477,3270024914843908069,17477,17477,asset__001,run__001,RECOVERING,1,1,0.6051197557898437,17477,2018-04-13 03:17:00+00:00
17478,10647584059367501125,17478,17478,asset__001,run__001,RECOVERING,1,1,0.6073932215036021,17478,2018-04-13 03:18:00+00:00
17479,10252700677051998772,17479,17479,asset__001,run__001,RECOVERING,1,1,0.6017747385384474,17479,2018-04-13 03:19:00+00:00
17480,3150443280493343935,17480,17480,asset__001,run__001,RECOVERING,1,1,0.602058682782042,17480,2018-04-13 03:20:00+00:00
17481,17439609180601186727,17481,17481,asset__001,run__001,RECOVERING,1,1,0.6012071176349532,17481,2018-04-13 03:21:00+00:00
17482,13848697117816655863,17482,17482,asset__001,run__001,RECOVERING,1,1,0.6023195433767397,17482,2018-04-13 03:22:00+00:00
17483,8661498161539295403,17483,17483,asset__001,run__001,RECOVERING,1,1,0.6182779557028882,17483,2018-04-13 03:23:00+00:00
17484,521194801207546231,17484,17484,asset__001,run__001,RECOVERING,1,1,0.6164480410917824,17484,2018-04-13 03:24:00+00:00
17485,9043747017815371700,17485,17485,asset__001,run__001,RECOVERING,1,1,0.6091569478129073,17485,2018-04-13 03:25:00+00:00
17486,1370316024141007541,17486,17486,asset__001,run__001,RECOVERING,1,1,0.6026008506379229,17486,2018-04-13 03:26:00+00:00
17487,16381436969947294947,17487,17487,asset__001,run__001,RECOVERING,1,1,0.5990027687524885,17487,2018-04-13 03:27:00+00:00
17488,6582926961422665722,17488,17488,asset__001,run__001,RECOVERING,1,1,0.6017991324267138,17488,2018-04-13 03:28:00+00:00
17489,15266001263914525450,17489,17489,asset__001,run__001,RECOVERING,1,1,0.5984737492577528,17489,2018-04-13 03:29:00+00:00
17490,13855117922193168203,17490,17490,asset__001,run__001,RECOVERING,1,1,0.6023989579119219,17490,2018-04-13 03:30:00+00:00
17491,11390869071872676227,17491,17491,asset__001,run__001,RECOVERING,1,1,0.6094383676008536,17491,2018-04-13 03:31:00+00:00
17492,7670492179744893599,17492,17492,asset__001,run__001,RECOVERING,1,1,0.6092151311553228,17492,2018-04-13 03:32:00+00:00
17493,15231957637965607918,17493,17493,asset__001,run__001,RECOVERING,1,1,0.617015753087918,17493,2018-04-13 03:33:00+00:00
17494,9051833632794488547,17494,17494,asset__001,run__001,RECOVERING,1,1,0.5991528380281298,17494,2018-04-13 03:34:00+00:00
17495,5960497959039931867,17495,17495,asset__001,run__001,RECOVERING,1,1,0.6040419608462975,17495,2018-04-13 03:35:00+00:00
17496,9703282789377174880,17496,17496,asset__001,run__001,RECOVERING,1,1,0.6045582481558563,17496,2018-04-13 03:36:00+00:00
17497,5403427376817568447,17497,17497,asset__001,run__001,RECOVERING,1,1,0.6103446795174152,17497,2018-04-13 03:37:00+00:00
17498,17831200880725680280,17498,17498,asset__001,run__001,RECOVERING,1,1,0.6114828081555628,17498,2018-04-13 03:38:00+00:00
17499,11976140641585183012,17499,17499,asset__001,run__001,RECOVERING,1,1,0.6002304258818938,17499,2018-04-13 03:39:00+00:00
17500,17990478746704487607,17500,17500,asset__001,run__001,RECOVERING,1,1,0.5845481279777386,17500,2018-04-13 03:40:00+00:00
17501,14580400123908379798,17501,17501,asset__001,run__001,RECOVERING,1,1,0.599317461534962,17501,2018-04-13 03:41:00+00:00
17502,12175764106422836037,17502,17502,asset__001,run__001,RECOVERING,1,1,0.5906014817948955,17502,2018-04-13 03:42:00+00:00
17503,147577924939033627,17503,17503,asset__001,run__001,RECOVERING,1,1,0.5872237160013961,17503,2018-04-13 03:43:00+00:00
17504,8721690673944594104,17504,17504,asset__001,run__001,RECOVERING,1,1,0.5891121059505492,17504,2018-04-13 03:44:00+00:00
17505,7912614795939820340,17505,17505,asset__001,run__001,RECOVERING,1,1,0.5958268495136901,17505,2018-04-13 03:45:00+00:00
17506,2917421358327640442,17506,17506,asset__001,run__001,RECOVERING,1,1,0.5920405396155606,17506,2018-04-13 03:46:00+00:00
17507,15288433737685840736,17507,17507,asset__001,run__001,RECOVERING,1,1,0.5917775688780597,17507,2018-04-13 03:47:00+00:00
17508,9595253750593245118,17508,17508,asset__001,run__001,RECOVERING,1,1,0.589073299987734,17508,2018-04-13 03:48:00+00:00
17509,2139733896893031097,17509,17509,asset__001,run__001,RECOVERING,1,1,0.5851582580567212,17509,2018-04-13 03:49:00+00:00
17510,17312755580281022215,17510,17510,asset__001,run__001,RECOVERING,1,1,0.5857184439510034,17510,2018-04-13 03:50:00+00:00
17511,3979582093817382593,17511,17511,asset__001,run__001,RECOVERING,1,1,0.5821325877839957,17511,2018-04-13 03:51:00+00:00
17512,10774878183781890752,17512,17512,asset__001,run__001,RECOVERING,1,1,0.5793668508323384,17512,2018-04-13 03:52:00+00:00
17513,16784220598855939118,17513,17513,asset__001,run__001,RECOVERING,1,1,0.5857027893738639,17513,2018-04-13 03:53:00+00:00
17514,15712442609812019257,17514,17514,asset__001,run__001,RECOVERING,1,1,0.5814441607187731,17514,2018-04-13 03:54:00+00:00
